user_id,item_id,score,pop_label
32,118,0,0
18,433,1,0
18,407,0,0
32,126,1,0
18,648,0,0
32,78,1,1
32,32,1,1
32,619,1,0
868,343,0,0
32,33,1,0
32,240,1,0
32,187,1,0
32,455,1,0
32,245,1,0
18,404,0,1
18,18,0,0
18,677,0,0
405,223,1,0
405,134,1,0
405,243,1,0
405,532,0,0
405,1124,1,0
405,484,1,0
868,630,0,0
868,218,0,0
405,502,1,0
868,519,0,0
868,54,0,0
405,407,0,0
405,433,0,0
405,553,0,0
405,18,0,0
405,648,0,0
868,587,0,0
868,551,0,0
405,614,0,0
405,268,1,0
405,104,0,1
405,69,1,1
405,303,0,0
405,414,1,0
405,341,0,0
405,87,0,0
405,29,0,0
405,174,1,0
405,307,0,0
405,1317,0,0
18,863,0,0
405,862,1,0
405,404,1,1
405,657,1,0
405,524,0,0
405,1037,1,0
405,705,0,0
405,578,0,0
405,137,0,1
405,152,0,0
405,337,0,0
405,132,0,0
405,177,0,0
405,511,0,0
489,290,1,1
405,327,1,0
405,461,0,0
18,152,0,0
489,653,1,1
489,96,1,1
489,361,0,0
32,885,1,0
32,409,1,0
32,937,1,0
32,695,1,0
32,239,1,0
489,118,0,0
489,176,0,1
32,162,1,1
32,57,0,0
32,1313,1,0
18,121,0,0
18,907,0,0
18,87,0,0
489,892,0,0
489,52,0,0
489,145,0,0
489,1024,0,0
18,268,0,0
489,551,1,0
489,450,1,0
489,67,1,0
489,102,1,1
18,197,0,0
489,32,1,1
489,255,1,0
489,257,1,0
489,240,1,0
489,330,1,0
489,204,1,0
489,241,1,0
489,755,0,0
489,57,1,0
489,358,1,1
489,92,1,0
489,35,1,0
489,53,1,1
489,10,0,0
489,37,0,0
489,25,0,1
489,13,1,1
489,503,0,1
489,260,0,0
489,567,1,0
489,404,1,1
489,303,1,0
489,50,1,1
489,1035,1,0
489,69,1,1
489,388,1,0
18,465,0,0
18,26,0,0
130,65,0,0
130,330,1,0
130,17,1,0
130,18,1,0
130,499,1,0
130,518,0,0
130,470,1,0
130,665,1,0
130,607,1,0
130,867,1,0
130,473,1,0
130,480,0,0
130,650,1,0
130,817,1,0
130,350,1,0
16,664,0,0
130,1089,1,0
130,982,1,0
130,1181,1,0
130,24,0,1
130,768,1,0
130,432,1,0
130,34,1,0
130,54,1,0
130,254,1,0
130,251,1,0
130,1073,1,0
130,602,1,0
130,433,0,0
130,9,1,0
130,304,1,0
130,180,1,0
130,260,1,0
130,115,0,0
130,367,1,0
130,84,1,0
130,530,0,0
130,533,0,0
130,1215,0,0
130,379,1,0
16,254,0,0
130,375,1,0
130,988,1,0
130,553,1,0
130,288,0,0
130,151,1,0
16,206,0,0
130,337,0,0
130,137,0,1
130,4,1,0
130,143,0,0
130,425,0,0
130,574,1,0
130,311,0,0
130,250,1,0
16,832,0,0
130,657,1,0
130,634,0,0
262,149,0,0
262,503,1,1
130,422,0,0
130,1055,0,0
130,160,0,0
130,1106,1,0
16,152,0,0
262,121,0,0
130,26,0,0
130,708,0,0
16,622,0,0
262,874,0,0
262,723,0,0
130,294,0,0
130,952,1,0
130,174,0,0
685,44,1,0
262,645,0,0
262,696,1,1
130,632,0,0
130,1025,1,0
16,774,0,0
16,793,0,0
262,513,1,0
262,243,1,0
262,84,1,0
16,426,0,0
262,877,1,0
685,586,1,0
16,216,0,0
18,444,0,0
262,1083,0,0
16,323,1,0
16,415,0,0
262,358,0,1
262,53,0,1
262,502,1,0
16,1022,0,0
262,648,1,0
262,677,0,0
16,1049,0,0
16,743,0,0
16,1113,0,0
16,515,0,0
262,104,0,1
262,205,1,0
262,224,0,0
16,1071,0,0
16,191,0,0
262,566,1,0
16,540,0,0
262,365,1,0
262,176,0,1
262,349,0,0
262,782,0,0
262,18,1,0
262,87,1,0
262,366,0,0
262,614,1,0
16,353,0,0
16,946,0,0
262,535,1,0
262,407,1,0
16,775,0,0
16,1238,0,0
16,770,0,0
16,1102,0,0
16,646,0,0
16,1087,0,0
262,137,0,1
262,404,0,1
16,995,0,0
16,800,0,0
16,524,1,0
16,468,0,0
16,850,0,0
262,428,1,0
262,25,1,1
262,290,1,1
262,178,1,0
262,142,1,0
262,69,1,1
262,141,1,1
262,596,1,0
16,549,0,0
16,718,0,0
16,987,0,0
16,465,0,0
16,765,1,0
16,814,0,0
16,1541,0,0
16,314,0,0
16,1114,0,0
16,543,0,0
16,750,0,0
711,653,1,1
18,894,0,0
16,283,0,0
16,127,0,0
16,753,0,0
16,487,0,0
736,1326,0,0
16,629,0,0
711,488,0,0
711,513,0,0
711,1035,0,0
16,1268,0,0
736,1317,0,0
736,1173,0,0
736,177,0,0
16,1259,0,0
16,1310,0,0
16,1012,0,0
16,1595,0,0
711,69,0,1
711,90,0,0
736,118,0,0
736,26,0,0
16,178,1,0
16,523,1,0
16,11,1,1
16,936,0,0
16,12,0,0
16,154,1,0
16,643,0,0
16,662,1,0
16,74,0,0
16,746,0,0
16,306,1,0
16,645,1,0
16,1127,1,0
16,88,0,0
16,383,1,0
711,154,0,0
16,1195,0,0
711,190,1,1
711,59,1,0
711,365,1,0
16,841,0,0
711,134,0,0
711,282,0,0
16,1523,0,0
16,1014,0,0
711,25,1,1
711,453,1,0
711,29,0,0
16,1173,0,0
711,87,0,0
711,723,0,0
16,732,0,0
16,275,0,0
16,1225,0,0
711,210,1,1
711,13,0,1
18,231,1,0
685,171,1,0
685,162,1,1
685,409,1,0
685,726,1,0
685,630,1,0
685,312,0,0
685,6,1,0
685,358,1,1
685,190,1,1
685,218,1,0
685,241,1,0
685,7,1,0
685,362,1,0
685,138,1,0
685,109,1,0
685,298,1,0
685,623,1,0
685,274,1,0
685,493,1,0
685,201,1,0
685,102,1,1
685,230,1,0
685,217,1,1
685,572,1,0
685,472,1,0
685,357,1,0
18,89,0,0
685,67,1,0
685,495,1,0
685,710,0,0
685,148,0,0
685,35,1,0
685,434,1,0
685,82,1,0
18,320,0,0
18,316,0,0
685,248,1,1
685,481,1,0
685,112,1,0
685,285,1,0
685,196,1,0
685,32,1,1
18,1242,1,0
685,30,1,0
685,186,1,0
18,72,1,0
685,889,1,0
685,259,1,0
685,322,1,1
685,321,0,0
685,37,1,0
685,9,1,0
685,497,1,0
685,255,1,0
18,624,1,0
685,857,1,0
685,368,1,1
18,401,0,0
685,658,0,0
685,95,1,0
18,741,1,0
685,79,1,0
685,97,1,0
685,980,1,0
685,755,1,0
685,53,1,1
189,575,1,0
189,663,1,0
189,170,1,0
189,72,1,0
189,670,1,0
189,334,1,0
189,10,1,0
18,23,1,0
189,430,1,0
189,300,1,0
189,380,1,0
189,467,0,0
18,553,0,0
18,499,0,0
18,233,0,0
18,924,1,0
18,1010,0,0
18,835,0,0
18,865,0,0
18,4,1,0
18,541,0,0
18,132,0,0
18,818,0,0
18,749,0,0
18,527,0,0
18,251,0,0
18,128,0,0
18,213,0,0
18,710,0,0
18,1446,0,0
18,193,0,0
16,926,0,0
18,896,0,0
18,397,0,0
18,1189,0,0
18,779,0,0
18,1278,0,0
18,581,1,0
18,634,0,0
18,901,0,0
18,66,0,0
18,814,0,0
18,656,0,0
18,550,0,0
18,902,0,0
18,955,0,0
18,947,0,0
18,765,0,0
18,1078,0,0
18,1101,0,0
18,459,0,0
18,427,0,0
18,629,0,0
18,1527,0,0
18,827,0,0
458,290,1,1
458,405,0,0
458,653,1,1
458,99,0,0
458,158,0,1
458,340,1,0
458,105,1,0
458,269,1,0
458,1406,1,0
458,52,1,0
458,361,1,0
458,956,0,0
458,145,0,0
458,1226,1,0
458,270,1,0
458,118,0,0
458,377,1,0
458,176,1,1
458,96,1,1
458,732,0,0
458,1024,0,0
458,275,1,0
458,121,0,0
458,365,1,0
458,190,1,1
458,90,1,0
458,50,0,1
458,383,0,0
458,154,0,0
458,53,1,1
458,341,0,0
458,25,1,1
458,13,1,1
458,648,0,0
458,531,0,0
458,358,1,1
458,1070,0,0
458,782,1,0
458,69,1,1
458,125,1,0
458,141,1,1
458,936,0,0
458,1162,1,0
458,553,1,0
458,87,0,0
458,84,0,0
458,1014,0,0
458,210,1,1
458,306,1,0
458,349,1,0
458,279,0,0
458,234,0,0
458,862,0,0
458,299,1,0
458,137,0,1
458,177,0,0
458,182,0,0
458,26,0,0
458,447,0,0
458,159,0,0
458,468,0,0
458,1040,0,0
458,763,1,0
458,410,1,0
458,453,0,0
458,1037,0,0
458,404,1,1
458,282,0,0
458,12,0,0
458,88,1,0
458,351,1,0
458,98,0,0
458,178,1,0
458,1105,0,0
458,1068,0,0
458,337,0,0
458,345,0,0
458,444,0,0
458,657,0,0
458,1007,0,0
458,435,0,0
458,556,1,0
458,162,1,1
458,390,1,0
458,409,1,0
458,241,1,0
458,630,0,0
458,817,0,0
458,562,1,0
458,419,0,0
458,32,1,1
458,202,0,0
458,151,1,0
458,475,1,0
458,102,1,1
458,157,0,1
458,35,0,0
458,167,0,0
458,308,1,0
321,99,0,0
321,569,0,0
321,290,0,1
321,269,0,0
321,41,0,0
321,1193,1,0
321,61,0,1
321,44,1,0
321,653,0,1
321,361,0,0
321,158,1,1
321,340,1,0
321,861,0,0
321,1201,1,0
321,1232,1,0
321,1344,1,0
321,961,1,0
46,158,1,1
46,2,1,1
46,1,1,0
46,692,0,0
46,44,1,0
46,96,0,1
46,176,0,1
46,74,1,0
46,358,1,1
46,11,0,1
46,154,1,0
46,383,1,0
46,178,0,0
46,88,0,0
46,936,0,0
46,502,1,0
46,53,0,1
46,118,0,0
46,112,1,0
46,162,0,1
46,472,1,0
46,278,1,0
46,10,1,0
46,241,1,0
46,48,1,0
46,58,1,0
46,495,1,0
46,180,1,0
46,507,1,0
46,255,1,0
46,217,1,1
46,240,1,0
46,79,1,0
46,322,1,1
46,1358,1,0
46,202,1,0
46,32,1,1
46,1216,1,0
46,463,1,0
46,558,0,0
46,563,1,0
46,175,1,0
46,102,1,1
46,613,1,0
46,236,1,0
46,368,1,1
46,50,1,1
46,393,1,0
46,352,1,0
46,503,1,1
46,588,1,0
46,95,1,0
46,330,1,0
46,90,1,0
46,67,1,0
46,298,1,0
46,183,1,0
46,519,1,0
46,308,1,0
46,391,1,0
46,181,1,0
46,257,1,0
46,23,1,0
46,94,1,0
46,192,1,1
46,103,1,1
46,735,1,0
46,874,1,0
46,119,1,0
46,34,1,0
46,64,1,0
46,865,1,0
76,699,1,0
76,613,1,0
46,404,0,1
46,419,1,0
46,300,1,0
46,457,0,0
46,528,1,0
46,157,1,1
46,980,1,0
46,877,1,0
46,993,1,0
76,600,1,0
76,639,1,0
46,113,1,1
46,409,1,0
46,122,1,0
76,147,0,0
76,83,0,0
76,436,0,0
264,281,0,0
264,1373,0,0
264,641,0,0
264,1514,1,0
122,756,1,0
122,648,1,0
378,1380,1,0
532,492,1,1
532,2,0,1
532,86,0,0
532,290,0,1
532,653,0,1
532,140,0,0
532,569,1,0
532,493,1,0
532,343,1,0
532,734,1,0
532,471,1,0
532,509,1,0
532,109,1,0
532,909,1,0
532,240,1,0
532,357,0,0
532,514,1,0
532,138,0,0
532,463,1,0
532,39,0,0
532,352,0,0
532,1157,1,0
532,37,1,0
532,1246,1,0
532,25,0,1
532,35,1,0
532,320,1,0
532,501,0,0
532,222,1,0
532,360,0,0
532,1072,1,0
532,322,1,1
532,483,1,0
532,503,1,1
532,1247,1,0
532,78,1,1
532,378,0,0
532,53,1,1
532,242,1,0
532,671,0,0
532,476,1,0
532,248,1,1
532,1080,1,0
532,497,1,0
532,226,1,0
532,688,1,0
532,54,1,0
532,243,1,0
532,907,1,0
532,731,1,0
532,983,0,0
532,362,1,0
532,187,1,0
532,126,1,0
532,32,0,1
532,600,1,0
532,205,1,0
532,570,1,0
532,119,0,0
532,1128,1,0
532,221,1,0
532,617,1,0
532,1015,0,0
532,93,1,0
532,419,1,0
532,1323,1,0
532,231,1,0
532,474,1,0
532,694,1,0
532,648,0,0
532,404,1,1
532,23,0,0
532,857,1,0
532,601,1,0
532,480,1,0
532,338,1,0
532,79,1,0
532,1540,1,0
532,623,1,0
532,67,1,0
532,666,0,0
532,100,1,0
532,863,1,0
532,883,1,0
532,274,1,0
532,390,1,0
532,113,1,1
532,285,1,0
532,575,0,0
532,135,0,0
532,661,1,0
532,301,1,0
532,291,1,0
532,432,1,0
532,639,1,0
532,10,1,0
532,504,1,0
532,368,1,1
532,265,0,0
532,200,0,0
532,736,0,0
532,384,0,0
532,726,0,0
532,184,1,0
532,1144,1,0
532,924,1,0
532,157,0,1
532,310,1,0
532,391,1,0
532,547,1,0
532,40,1,0
532,327,1,0
532,122,1,0
532,636,0,0
532,82,1,0
532,110,0,0
532,331,1,0
532,691,1,0
532,58,1,0
532,594,1,0
532,768,0,0
532,943,0,0
532,539,0,0
532,572,1,0
532,966,1,0
532,295,0,0
532,455,1,0
532,175,1,0
532,121,1,0
532,134,0,0
532,709,0,0
532,210,1,1
532,48,0,0
532,223,1,0
532,889,1,0
532,330,1,0
532,230,1,0
532,735,0,0
532,568,1,0
532,424,1,0
532,829,1,0
532,236,1,0
532,439,1,0
532,321,1,0
532,308,1,0
532,277,1,0
532,186,1,0
532,548,1,0
532,441,1,0
532,696,0,1
532,612,1,0
532,318,0,0
532,897,1,0
532,502,1,0
532,507,0,0
532,541,0,0
532,470,1,0
532,914,0,0
532,1017,1,0
532,170,0,0
532,409,0,0
532,647,0,0
532,695,1,0
532,29,1,0
532,937,1,0
532,7,0,0
532,245,1,0
532,513,1,0
532,407,1,0
532,316,1,0
532,87,1,0
532,678,1,0
532,1038,1,0
532,92,1,0
532,158,1,1
214,61,1,1
214,492,0,1
214,405,1,0
790,290,0,1
214,44,0,0
214,96,0,1
214,145,0,0
214,361,1,0
214,852,1,0
214,154,0,0
214,11,1,1
790,996,0,0
214,535,1,0
214,174,0,0
214,87,0,0
790,44,1,0
790,140,0,0
790,158,0,1
790,52,0,0
790,61,0,1
790,96,0,1
790,572,1,0
790,217,0,1
790,175,1,0
790,113,1,1
790,255,1,0
790,190,1,1
790,493,1,0
790,1131,1,0
214,643,1,0
790,192,0,1
790,624,1,0
790,50,1,1
214,337,0,0
214,1078,0,0
214,515,1,0
790,726,1,0
790,261,1,0
790,102,1,1
790,248,1,1
214,78,1,1
790,348,1,1
790,66,0,0
790,53,1,1
790,83,1,0
790,548,1,0
790,358,1,1
790,162,1,1
790,119,1,0
923,79,0,0
923,726,1,0
923,298,1,0
923,175,1,0
923,472,1,0
923,248,1,1
923,6,1,0
923,218,1,0
923,937,0,0
923,889,1,0
923,696,0,1
46,553,0,0
923,357,1,0
923,355,0,0
923,636,1,0
923,201,1,0
46,121,1,0
46,365,0,0
923,100,0,0
46,862,0,0
46,142,1,0
46,677,1,0
46,137,0,1
923,360,1,0
923,497,0,0
46,614,1,0
46,13,1,1
46,863,0,0
46,159,1,0
923,162,1,1
923,600,1,0
923,126,1,0
46,453,1,0
923,23,0,0
923,32,1,1
923,58,1,0
46,433,1,0
46,141,1,1
46,279,0,0
46,657,0,0
46,26,0,0
46,435,1,0
46,174,0,0
46,705,0,0
46,532,0,0
46,708,0,0
46,894,0,0
46,166,0,0
46,337,0,0
46,333,0,0
46,230,1,0
46,809,1,0
46,521,1,0
46,37,1,0
46,357,1,0
46,668,1,0
46,312,1,0
46,493,1,0
46,209,1,0
46,47,1,0
46,355,1,0
46,208,1,0
46,471,1,0
46,148,0,0
46,802,1,0
46,736,1,0
46,167,1,0
46,348,0,1
46,212,0,0
584,492,0,1
584,59,1,0
584,1240,1,0
584,50,1,1
584,223,1,0
584,358,1,1
584,13,0,1
584,1023,1,0
584,1075,1,0
584,598,0,0
584,53,0,1
584,149,1,0
584,90,0,0
584,503,1,1
584,1287,1,0
584,356,1,0
584,877,1,0
584,601,0,0
584,379,1,0
584,649,1,0
584,210,1,1
584,1085,0,0
138,190,0,1
414,158,1,1
414,1,0,0
414,2,0,1
414,961,0,0
414,1115,0,0
414,428,1,0
414,243,0,0
414,358,0,1
414,190,1,1
414,69,1,1
414,59,1,0
414,31,1,0
414,453,1,0
414,341,0,0
414,11,0,1
414,142,0,0
414,74,1,0
414,53,0,1
414,154,0,0
414,178,0,0
414,553,1,0
414,271,1,0
414,532,0,0
414,199,0,0
414,337,1,0
414,13,0,1
414,863,0,0
414,182,0,0
414,87,0,0
414,25,1,1
414,279,0,0
414,42,0,0
414,356,1,0
414,498,0,0
414,306,1,0
414,1037,1,0
414,862,0,0
414,351,0,0
414,614,0,0
414,137,0,1
414,365,0,0
414,98,0,0
414,404,0,1
414,433,0,0
414,708,1,0
414,676,0,0
414,40,0,0
414,26,0,0
414,482,0,0
414,125,1,0
414,12,1,0
414,176,1,1
414,936,0,0
414,524,0,0
414,145,0,0
414,972,0,0
414,511,0,0
414,307,0,0
414,782,0,0
414,238,0,0
414,312,1,0
414,103,0,1
414,507,1,0
414,183,0,0
414,357,1,0
414,27,1,0
414,30,1,0
414,136,1,0
414,624,1,0
414,204,1,0
414,551,0,0
414,32,1,1
76,585,1,0
414,483,1,0
414,509,0,0
414,54,1,0
414,241,1,0
414,308,1,0
414,95,0,0
414,58,1,0
414,501,0,0
414,391,0,0
414,261,1,0
414,419,0,0
414,406,1,0
414,23,0,0
414,318,1,0
414,196,1,0
414,547,1,0
414,209,0,0
414,298,1,0
414,167,0,0
414,257,1,0
414,94,1,0
76,367,0,0
414,240,1,0
414,321,1,0
414,232,1,0
414,277,0,0
414,175,1,0
414,352,0,0
414,242,1,0
414,802,0,0
414,570,1,0
414,192,0,1
414,476,1,0
414,481,1,0
414,278,0,0
414,102,0,1
414,735,1,0
414,255,1,0
414,217,1,1
414,457,0,0
414,92,1,0
414,434,0,0
414,233,0,0
414,519,1,0
414,89,1,0
414,542,1,0
414,691,1,0
414,572,1,0
414,82,1,0
414,218,1,0
414,304,1,0
414,362,0,0
414,114,1,0
414,348,0,1
414,374,1,0
414,424,1,0
414,61,0,1
414,84,0,0
414,200,0,0
414,367,1,0
414,119,0,0
414,316,0,0
414,475,0,0
414,101,1,0
414,432,1,0
414,400,1,0
414,157,0,1
414,236,1,0
414,974,0,0
414,39,0,0
414,402,1,0
414,122,0,0
414,741,1,0
414,650,0,0
414,338,0,0
414,97,0,0
414,7,0,0
414,208,1,0
414,584,0,0
414,990,1,0
414,587,1,0
414,8,1,0
414,529,1,0
414,694,1,0
414,439,1,0
414,285,1,0
414,202,0,0
414,151,0,0
414,829,0,0
414,386,0,0
414,212,0,0
414,1129,0,0
414,463,0,0
414,932,1,0
414,591,0,0
414,557,0,0
414,608,0,0
414,195,0,0
414,901,0,0
414,878,1,0
414,45,1,0
414,634,0,0
414,315,0,0
414,219,0,0
414,66,0,0
414,4,0,0
414,339,1,0
414,778,0,0
414,896,1,0
414,727,0,0
414,324,0,0
414,294,1,0
414,947,1,0
414,422,0,0
414,1401,0,0
414,832,0,0
414,478,1,0
414,293,0,0
414,147,1,0
414,588,0,0
414,574,0,0
414,359,1,0
414,38,1,0
414,418,0,0
414,227,0,0
414,668,1,0
414,297,0,0
414,939,1,0
414,62,0,0
414,143,1,0
414,216,0,0
414,797,0,0
414,657,0,0
414,821,0,0
414,1071,0,0
414,55,0,0
414,85,1,0
414,514,0,0
414,1113,0,0
414,779,0,0
414,1337,0,0
414,364,0,0
414,369,0,0
414,830,0,0
414,1241,0,0
414,14,0,0
414,83,1,0
414,1087,0,0
414,329,1,0
414,211,0,0
414,9,1,0
414,56,1,0
414,774,0,0
414,775,0,0
414,1111,0,0
414,758,0,0
414,646,0,0
414,1192,0,0
414,1100,0,0
414,946,0,0
414,1238,0,0
414,220,0,0
414,987,0,0
414,739,0,0
414,1224,0,0
414,999,0,0
414,979,0,0
414,1500,0,0
414,679,0,0
414,656,0,0
414,1074,0,0
414,1005,0,0
414,622,0,0
414,699,0,0
414,834,0,0
414,314,0,0
414,370,0,0
414,140,1,0
414,861,1,0
414,117,0,0
414,1024,0,0
414,815,0,0
122,569,0,0
122,282,0,0
122,120,1,0
122,231,1,0
122,572,0,0
122,747,0,0
58,61,0,1
58,275,1,0
58,145,1,0
58,53,1,1
58,69,1,1
58,358,0,1
58,25,0,1
58,365,1,0
58,279,0,0
58,404,0,1
58,18,1,0
58,104,0,1
58,137,0,1
58,446,0,0
58,465,0,0
58,578,1,0
58,1105,1,0
58,416,0,0
58,192,0,1
58,92,0,0
58,57,0,0
58,348,1,1
58,102,1,1
58,434,1,0
58,312,0,0
58,35,0,0
58,27,0,0
58,241,0,0
58,202,1,0
58,58,0,0
58,409,1,0
58,230,0,0
58,23,0,0
58,97,0,0
58,32,0,1
58,284,0,0
58,351,1,0
58,232,1,0
58,364,0,0
58,248,0,1
387,2,1,1
387,290,1,1
387,158,1,1
387,756,1,0
387,816,1,0
387,1226,1,0
387,609,0,0
387,1244,0,0
387,25,1,1
387,29,0,0
387,388,1,0
387,408,1,0
387,53,1,1
387,365,1,0
387,356,0,0
387,503,1,1
387,874,1,0
387,303,0,0
387,1115,1,0
387,601,1,0
847,61,1,1
847,404,1,1
847,371,1,0
847,24,1,1
847,67,1,0
847,85,1,0
847,544,1,0
847,162,1,1
847,590,1,0
847,30,1,0
847,102,1,1
847,57,1,0
847,519,1,0
847,691,1,0
847,274,1,0
847,644,1,0
847,221,1,0
424,569,0,0
424,2,1,1
424,609,1,0
424,41,1,0
424,653,1,1
424,99,1,0
424,52,0,0
424,421,0,0
424,1244,1,0
424,344,1,0
424,977,1,0
424,998,1,0
424,140,1,0
424,628,1,0
424,1226,1,0
424,595,1,0
424,118,1,0
424,392,1,0
424,737,1,0
424,188,1,0
424,520,1,0
424,214,1,0
424,816,1,0
868,110,1,0
868,542,1,0
868,670,1,0
868,204,0,0
868,1152,1,0
868,688,1,0
868,514,1,0
868,647,1,0
868,209,0,0
868,180,0,0
868,369,0,0
868,62,0,0
868,1446,0,0
868,4,0,0
868,813,0,0
868,143,0,0
868,544,0,0
868,605,0,0
868,927,0,0
868,706,0,0
868,198,0,0
868,830,0,0
868,1004,0,0
868,1057,0,0
415,61,1,1
415,613,1,0
415,102,1,1
415,201,1,0
415,563,1,0
415,817,0,0
415,472,1,0
415,243,1,0
415,25,1,1
415,357,1,0
415,180,0,0
415,278,1,0
415,217,1,1
415,308,1,0
415,258,1,0
415,614,0,0
415,343,1,0
415,48,0,0
415,196,0,0
415,749,1,0
415,103,1,1
415,802,1,0
415,424,1,0
415,162,1,1
415,500,0,0
415,210,1,1
415,240,1,0
415,241,1,0
415,630,1,0
415,355,1,0
415,696,1,1
415,63,1,0
415,97,1,0
415,113,1,1
415,372,1,0
415,119,1,0
415,322,1,1
415,293,0,0
415,406,0,0
2,158,0,1
2,586,0,0
907,653,0,1
907,61,1,1
907,52,0,0
907,751,1,0
907,32,1,1
907,106,1,0
907,400,0,0
907,210,0,1
907,100,1,0
907,242,1,0
907,570,1,0
907,50,1,1
907,59,1,0
907,731,0,0
907,277,1,0
907,192,0,1
907,221,1,0
907,352,0,0
907,1064,1,0
907,298,0,0
907,114,0,0
907,217,1,1
907,612,1,0
907,102,0,1
907,291,1,0
907,94,0,0
907,190,1,1
907,874,0,0
907,201,1,0
907,175,1,0
907,658,0,0
907,113,1,1
907,53,0,1
907,162,0,1
907,362,1,0
907,661,1,0
907,497,0,0
907,58,1,0
907,157,1,1
907,136,1,0
907,104,0,1
907,726,0,0
907,322,0,1
907,103,1,1
907,35,0,0
907,453,0,0
907,624,1,0
907,367,0,0
907,205,1,0
907,551,0,0
907,126,1,0
907,867,0,0
907,730,0,0
907,187,1,0
907,241,0,0
907,472,1,0
907,167,0,0
907,338,0,0
907,1021,1,0
261,290,0,1
261,492,1,1
261,162,0,1
261,59,0,0
261,322,0,1
261,113,1,1
261,248,0,1
261,320,1,0
261,25,0,1
261,103,1,1
261,201,0,0
261,58,0,0
261,601,0,0
261,493,0,0
261,255,0,0
899,61,1,1
899,653,1,1
899,595,1,0
899,361,1,0
899,141,1,1
899,503,1,1
899,53,0,1
899,178,1,0
899,746,0,0
899,90,1,0
899,322,0,1
899,277,0,0
899,499,1,0
899,1064,0,0
899,9,1,0
899,180,0,0
899,591,1,0
899,367,0,0
899,527,1,0
899,349,1,0
899,366,0,0
899,84,1,0
899,292,1,0
899,311,1,0
899,321,1,0
899,179,1,0
899,671,0,0
899,294,1,0
899,34,0,0
899,144,1,0
899,719,0,0
899,38,0,0
899,1055,1,0
899,634,0,0
899,779,0,0
899,16,1,0
899,519,1,0
23,347,0,0
23,270,0,0
378,347,1,0
45,356,0,0
45,601,1,0
45,25,1,1
45,299,0,0
45,78,1,1
45,1457,1,0
45,1107,1,0
45,1320,1,0
45,1105,1,0
45,84,1,0
45,46,1,0
45,140,1,0
45,347,1,0
45,381,1,0
45,811,1,0
45,609,1,0
417,270,0,0
417,595,0,0
417,879,0,0
417,45,1,0
417,1196,1,0
417,32,1,1
417,30,1,0
417,362,1,0
417,114,1,0
417,291,1,0
417,143,0,0
417,374,1,0
417,76,0,0
417,62,1,0
417,887,0,0
417,514,1,0
417,679,1,0
417,438,1,0
417,618,0,0
417,339,0,0
417,422,0,0
417,693,1,0
417,528,1,0
417,778,1,0
417,169,0,0
417,729,0,0
417,1087,0,0
417,884,0,0
417,124,0,0
417,893,0,0
417,1074,0,0
417,772,0,0
378,200,0,0
531,361,0,0
531,1206,0,0
12,492,1,1
12,752,1,0
12,12,1,0
12,513,0,0
12,343,1,0
402,358,1,1
402,121,1,0
402,502,1,0
402,61,1,1
402,59,1,0
402,53,1,1
402,696,1,1
402,84,1,0
402,50,1,1
402,25,1,1
402,24,1,1
402,503,0,1
402,303,1,0
402,453,1,0
402,648,1,0
402,11,0,1
402,141,1,1
402,862,0,0
402,531,1,0
402,182,1,0
402,13,1,1
402,645,0,0
402,190,1,1
402,26,0,0
402,404,1,1
402,78,1,1
402,104,1,1
402,578,1,0
402,176,1,1
402,18,0,0
402,98,1,0
444,381,0,0
402,279,0,0
402,410,1,0
444,839,0,0
444,421,1,0
444,61,0,1
444,405,0,0
444,105,0,0
444,961,1,0
444,861,0,0
444,86,0,0
444,951,1,0
444,96,0,1
444,99,0,0
444,361,0,0
444,188,0,0
444,653,0,1
444,214,0,0
444,49,0,0
444,176,0,1
444,586,0,0
444,52,0,0
444,118,1,0
681,492,0,1
681,405,1,0
631,772,0,0
681,737,1,0
631,366,0,0
681,177,0,0
681,179,0,0
444,290,0,1
444,2,1,1
444,492,1,1
541,244,1,0
541,361,1,0
541,381,1,0
541,569,1,0
541,405,1,0
541,158,1,1
541,492,1,1
541,1,1,0
541,752,0,0
541,290,1,1
541,192,1,1
541,227,0,0
681,78,0,1
541,93,1,0
444,44,0,0
444,808,0,0
444,1193,0,0
444,244,0,0
541,241,1,0
541,90,1,0
681,874,0,0
681,90,1,0
541,37,1,0
541,100,0,0
541,620,0,0
541,274,1,0
541,1070,1,0
541,248,1,1
541,437,1,0
541,330,0,0
541,190,0,1
541,217,0,1
541,486,0,0
541,295,0,0
541,362,1,0
541,175,1,0
541,358,0,1
541,547,1,0
541,409,0,0
541,1072,1,0
541,575,1,0
541,101,1,0
96,512,1,0
96,861,0,0
541,943,1,0
541,1197,0,0
541,466,1,0
541,128,0,0
541,1181,1,0
541,874,1,0
541,527,1,0
541,857,1,0
541,950,1,0
541,222,1,0
541,304,1,0
541,245,1,0
541,513,1,0
743,270,1,0
681,199,1,0
681,152,0,0
681,125,1,0
743,154,1,0
681,197,1,0
681,87,1,0
681,416,0,0
681,132,0,0
681,178,0,0
681,444,0,0
681,1162,0,0
681,174,1,0
681,394,1,0
681,1173,0,0
402,772,0,0
402,382,0,0
402,407,0,0
402,268,0,0
402,971,1,0
402,174,1,0
402,799,0,0
97,404,0,1
97,351,0,0
97,453,0,0
97,210,1,1
97,349,0,0
97,182,0,0
97,178,0,0
97,416,0,0
97,428,0,0
