user_id,item_id,score,con_label
420,1598,0,0
90,36,0,0
245,1277,0,0
812,1184,1,0
664,196,1,0
812,807,1,0
481,25,1,0
384,8,0,0
420,233,1,0
611,380,1,0
633,1542,1,1
122,49,1,0
204,1657,0,0
512,121,0,0
655,36,1,0
62,832,0,0
867,35,1,1
280,598,1,0
249,25,1,0
245,578,1,1
429,37,1,0
202,363,0,0
511,121,0,0
810,832,0,0
226,455,0,0
590,303,0,0
204,49,0,0
226,350,0,0
737,303,1,0
812,350,1,0
420,535,1,1
204,1110,1,1
816,38,1,0
789,102,1,0
812,70,1,0
611,8,0,0
812,1058,1,1
157,1531,1,0
420,820,1,0
204,123,1,0
705,143,1,0
425,73,1,0
318,632,1,0
151,363,1,1
245,446,1,1
574,789,1,0
56,455,1,0
193,73,1,0
523,446,0,0
429,836,0,0
309,170,1,1
457,1462,0,0
835,36,0,0
310,2,1,0
394,832,1,0
157,832,0,0
62,185,1,1
808,185,1,1
401,1026,0,0
810,185,1,1
939,1358,1,0
957,185,1,1
128,1542,1,1
384,143,1,0
468,13,1,0
608,1143,1,0
245,1066,1,0
469,13,1,0
512,1584,1,0
511,15,1,0
900,15,0,0
151,438,1,0
872,654,1,0
511,1584,1,0
512,15,1,0
632,1154,1,1
812,281,1,0
406,207,1,0
202,1154,0,0
626,777,1,1
812,1535,1,0
420,684,1,1
512,143,1,0
527,237,1,0
420,699,1,0
512,81,1,0
512,273,1,0
226,230,0,0
511,81,1,0
423,1365,1,0
245,1196,0,0
835,383,1,0
511,446,1,1
211,591,0,0
812,162,1,0
226,529,0,0
811,406,1,0
62,146,1,0
204,115,0,0
493,28,0,0
481,784,1,0
585,784,1,0
544,598,0,1
420,202,1,1
808,146,1,0
568,49,0,0
810,146,1,0
226,1204,1,0
512,8,1,0
511,52,1,0
511,8,1,0
903,1479,1,0
512,52,1,0
568,865,1,0
545,598,0,1
801,263,0,0
332,1560,0,0
930,166,1,0
705,49,1,0
636,52,1,0
649,275,1,0
852,94,1,0
394,70,0,0
245,1427,0,0
423,115,0,0
533,455,1,0
120,455,1,0
204,855,1,0
848,38,1,0
151,49,1,0
849,38,1,0
390,1286,0,0
391,1286,0,0
511,753,1,1
245,398,1,0
812,1506,1,0
811,1506,1,0
512,753,1,1
151,18,1,0
812,180,0,0
423,861,1,0
245,77,1,0
705,143,1,0
812,142,1,0
834,331,1,0
863,87,1,1
622,331,1,0
512,406,1,0
634,455,0,0
401,8,0,0
384,18,1,0
608,785,1,1
189,1154,1,1
458,397,0,0
578,865,1,0
637,799,1,0
420,303,1,0
792,1498,1,0
512,1162,1,1
401,114,1,0
935,455,1,0
126,257,1,0
776,455,1,0
511,1162,1,1
119,1542,1,1
591,18,0,0
592,18,0,0
665,764,1,0
512,353,1,0
623,1542,1,1
245,1657,1,0
134,2,0,0
113,1542,1,1
511,353,1,0
391,115,0,0
56,15,1,0
543,340,1,0
390,2,0,0
512,49,1,0
930,340,0,0
391,2,0,0
401,143,1,0
511,1693,1,0
391,15,1,0
545,260,1,0
78,340,1,0
303,340,0,0
172,340,0,0
556,340,0,0
338,340,0,0
122,1502,1,0
126,340,0,0
512,1693,1,0
632,340,0,0
420,1693,1,0
391,49,1,0
390,49,1,0
25,144,1,0
25,144,1,0
609,380,1,0
108,976,1,0
644,28,1,0
122,976,1,0
801,1418,1,0
390,14,1,1
588,621,1,0
812,1345,1,0
587,621,1,0
391,512,1,1
390,512,1,1
429,233,0,0
509,334,1,0
227,340,1,0
302,350,1,0
178,350,1,0
429,1105,1,0
391,1296,0,0
390,1296,0,0
943,1286,0,0
812,174,1,0
450,598,0,1
812,340,1,0
568,1657,0,0
511,836,1,0
512,836,1,0
590,1063,1,0
56,1427,0,0
429,2,0,0
811,19,0,0
511,123,1,0
458,601,0,0
812,19,1,0
512,123,1,0
390,123,0,0
666,25,1,0
56,876,1,1
391,123,0,0
652,25,0,0
589,1639,0,0
609,428,1,0
151,2,1,0
869,785,1,1
429,1041,0,0
870,785,1,1
414,100,1,1
637,28,0,0
428,1412,0,0
650,196,1,0
429,879,1,0
493,143,1,0
812,55,1,0
151,914,1,0
245,233,1,0
935,720,1,0
828,422,1,0
309,207,1,0
568,914,0,0
401,1412,0,0
590,914,1,0
423,16,1,0
633,180,1,0
420,406,1,0
397,9,0,0
56,449,1,0
761,54,1,0
571,656,0,0
56,12,0,0
56,1136,1,0
855,49,1,0
536,334,1,0
174,54,1,0
531,1479,0,0
429,1338,1,1
850,1479,0,0
204,435,1,0
56,438,1,0
122,2,1,0
737,446,1,1
531,1479,0,0
56,1258,1,1
56,1608,0,0
56,385,1,1
134,985,1,1
249,196,1,0
56,16,1,0
655,591,1,0
932,453,0,0
661,22,1,0
56,54,1,0
927,1560,1,0
893,654,1,0
891,13,1,0
617,216,1,1
764,25,1,0
568,115,0,0
812,275,1,0
193,15,1,0
204,404,0,0
584,25,1,0
425,15,1,0
811,307,0,0
56,233,1,0
56,1149,1,1
167,100,1,1
883,307,1,0
541,962,1,0
245,234,1,0
458,9,0,0
571,13,1,0
302,100,1,1
863,38,1,0
430,400,1,0
665,162,1,0
402,861,1,0
458,1090,1,1
197,166,1,0
484,1729,1,0
487,1729,1,0
848,152,1,0
912,455,1,0
157,390,1,1
849,152,1,0
425,162,1,0
425,353,1,0
56,579,1,0
764,962,1,0
428,962,0,0
428,196,0,0
584,962,1,0
193,162,1,0
778,449,1,0
783,13,1,0
568,449,1,0
761,876,1,1
870,13,1,0
56,805,0,0
761,1729,1,0
310,846,1,0
893,13,1,0
596,13,1,0
869,13,1,0
429,966,0,0
626,340,0,0
108,372,1,0
905,19,1,0
204,966,0,0
56,1513,1,0
895,13,1,0
134,832,0,0
642,25,1,0
903,962,1,0
523,966,0,0
810,8,1,0
428,126,1,0
62,8,1,0
428,15,1,0
428,1542,0,0
812,529,0,0
428,529,1,0
811,81,1,0
808,8,1,0
737,111,1,1
903,352,1,1
835,152,1,0
245,152,1,0
90,115,0,0
247,624,1,0
932,185,1,1
810,8,1,0
245,146,1,0
428,1404,1,0
578,1493,1,0
428,52,1,0
62,8,1,0
761,19,1,0
809,8,1,0
245,111,1,1
425,836,1,0
428,1206,1,1
761,16,1,0
193,836,1,0
245,1048,1,0
134,19,0,0
425,8,1,0
875,52,1,0
193,8,1,0
245,422,1,0
850,962,0,0
850,13,1,0
56,113,1,1
401,230,0,0
531,13,1,0
531,962,0,0
812,1203,1,0
245,357,1,0
755,13,1,0
566,13,1,0
562,216,1,1
813,216,1,1
62,66,1,1
428,397,1,0
810,66,1,1
892,13,1,0
855,1294,1,1
567,13,1,0
910,13,1,0
812,1294,1,1
808,66,1,1
425,67,1,0
626,962,1,0
561,216,1,1
245,639,1,0
827,233,0,0
401,879,1,0
429,114,1,0
831,233,1,0
517,1729,1,0
245,955,1,1
309,9,0,0
497,81,1,0
541,340,1,0
428,162,1,0
151,152,1,0
430,340,0,0
238,18,0,0
629,38,0,0
428,733,1,1
401,601,0,0
868,52,1,0
193,79,1,0
931,18,1,0
783,428,1,0
425,79,1,0
887,352,1,1
245,52,1,0
245,1479,0,0
666,152,1,0
811,207,1,0
835,111,1,1
568,962,0,0
568,1206,1,1
559,340,0,0
560,340,0,0
134,64,0,0
391,718,1,0
531,1608,0,0
863,579,1,0
108,121,0,0
471,668,1,0
285,340,0,0
238,1039,1,0
581,340,1,0
128,340,1,0
568,54,1,0
182,340,0,0
868,113,1,1
568,1345,0,0
401,121,0,0
769,340,0,0
891,654,1,0
572,340,0,0
596,1206,1,1
761,110,1,1
420,113,1,1
568,1368,0,0
458,1039,1,0
122,152,1,0
332,522,1,0
119,113,1,1
420,966,1,0
119,13,0,0
458,2,0,0
812,785,1,1
568,1510,0,0
509,395,1,0
900,397,1,0
245,70,1,0
898,15,1,0
428,57,1,0
587,8,1,0
879,1159,1,0
517,363,1,1
585,13,1,0
586,13,1,0
178,340,0,0
580,423,1,0
245,1493,1,0
882,218,1,0
664,1157,0,0
831,1498,0,0
568,126,0,0
286,216,1,1
509,13,0,0
527,720,1,0
812,207,0,0
590,832,1,0
517,529,1,0
517,49,1,0
910,216,1,1
568,121,0,0
568,456,0,0
827,143,1,0
811,955,1,1
211,49,0,0
586,28,1,0
608,25,0,0
733,1729,1,0
310,955,1,1
264,152,1,0
134,385,1,1
245,1608,1,0
134,16,1,0
134,1136,0,0
245,522,0,0
217,143,1,0
568,352,1,1
428,1204,1,0
568,275,0,0
280,216,1,1
393,1608,0,0
302,1542,1,1
536,428,1,0
957,216,1,1
134,121,1,0
469,216,1,1
420,1462,0,0
568,150,1,0
468,216,1,1
810,281,1,1
134,861,0,0
429,699,0,0
134,352,1,1
56,383,1,0
755,1493,0,0
808,281,1,1
580,216,1,1
62,281,1,1
56,281,1,1
134,150,0,0
568,25,1,0
588,216,1,1
134,12,0,0
560,654,1,0
559,654,1,0
587,799,1,0
588,799,1,0
884,216,1,1
509,799,1,0
204,144,0,0
596,449,1,0
245,38,1,0
764,13,1,0
584,13,1,0
134,111,1,1
78,733,1,1
134,479,0,0
662,102,1,0
574,166,1,0
425,1498,1,0
428,1506,1,0
457,146,0,0
457,1690,1,0
809,334,1,0
98,397,1,0
457,150,1,0
651,13,1,0
912,397,1,0
457,16,1,0
457,753,1,1
457,962,0,0
245,162,1,0
487,87,1,1
204,1690,0,0
428,955,1,1
134,57,0,0
134,591,0,0
568,591,0,0
484,87,1,1
663,914,1,0
193,1690,1,0
827,1769,0,0
134,126,0,0
425,1690,1,0
594,1608,1,0
119,1560,1,0
568,185,1,1
666,28,1,0
457,37,1,0
737,13,0,0
568,37,0,0
134,37,1,0
782,196,0,0
688,654,1,0
603,49,0,0
487,363,1,1
709,196,1,0
484,1143,1,0
517,601,1,0
710,196,1,0
487,5,1,0
789,1580,1,0
457,57,1,0
892,257,1,0
36,805,1,0
618,18,1,0
662,1110,1,1
910,257,1,0
457,126,0,0
401,805,1,0
603,229,1,0
36,216,1,1
517,1153,1,0
62,216,1,1
808,216,1,1
423,805,1,0
457,628,0,0
438,15,1,0
517,979,1,0
581,25,1,0
812,879,1,0
801,1608,0,0
457,836,1,0
134,350,0,0
457,522,1,0
113,351,1,0
457,456,1,0
457,183,1,1
457,1535,0,0
217,1320,0,0
457,545,1,0
56,453,1,0
151,453,1,0
820,275,1,0
134,1690,0,0
457,19,0,0
812,426,0,0
484,81,1,0
595,196,0,0
812,1710,1,1
568,350,0,0
134,579,0,0
810,799,1,0
318,799,1,0
90,1608,0,0
457,701,1,0
457,1399,0,0
172,733,1,1
808,799,1,0
56,1101,1,0
457,1195,1,0
573,19,0,0
594,453,1,0
582,428,1,0
98,406,1,0
134,102,1,0
651,278,0,0
310,1690,1,0
217,979,0,0
596,260,1,0
771,49,0,0
812,1791,1,0
245,28,1,0
98,363,1,1
813,13,1,0
182,150,1,0
898,87,1,1
835,809,0,0
151,1204,1,0
517,1791,1,0
568,654,0,0
457,12,1,0
884,1690,1,0
884,1498,1,0
568,1203,0,0
98,423,1,0
98,49,1,0
568,1418,0,0
830,13,1,0
98,408,1,0
710,146,1,0
709,146,1,0
245,809,0,0
511,979,1,0
214,1560,0,0
809,351,1,1
98,438,1,0
238,146,1,0
113,113,1,1
214,81,0,0
119,36,1,0
98,1690,0,0
98,836,1,0
310,115,1,0
737,1204,0,0
468,811,0,0
310,350,0,0
568,455,0,0
423,435,0,0
423,81,0,0
469,811,0,0
801,115,0,0
98,1113,1,0
98,914,1,0
968,350,1,0
226,28,1,0
484,727,1,0
642,799,1,0
393,13,1,0
113,992,1,0
582,590,1,0
310,733,1,1
786,375,1,0
310,25,1,0
912,1250,1,1
245,275,1,0
420,2,1,0
930,876,1,1
568,1399,1,0
810,121,0,0
98,123,1,0
62,121,0,0
310,768,1,0
457,1608,1,0
942,52,1,0
808,121,0,0
226,850,1,0
134,656,0,0
623,1048,1,0
827,718,0,0
245,966,1,0
366,621,0,0
487,202,1,0
484,202,1,0
705,1690,0,0
595,233,1,0
366,1729,0,0
574,216,1,1
457,358,0,0
827,121,0,0
98,579,1,0
428,350,1,0
737,2,1,0
487,1358,0,0
366,494,0,0
397,1560,1,0
56,1206,1,1
568,285,0,0
56,1690,1,0
151,455,1,0
705,1136,0,0
391,110,1,1
180,185,1,1
122,1320,1,0
809,455,1,0
151,385,1,1
390,110,1,1
705,16,1,0
484,699,1,0
896,113,1,1
428,1119,0,0
193,87,1,1
204,331,0,0
366,106,1,0
884,924,0,0
457,25,1,0
705,1206,1,1
705,1607,1,1
512,925,0,0
769,1690,0,0
511,925,0,0
533,113,1,1
62,453,1,0
389,601,0,0
394,152,1,0
891,914,1,0
810,453,1,0
808,453,1,0
829,13,1,0
545,1250,1,1
544,1250,1,1
389,363,1,1
157,443,1,0
98,18,1,0
640,77,1,0
157,351,1,0
626,180,0,0
487,353,1,0
438,52,1,0
705,126,1,0
484,353,1,0
366,123,0,0
98,206,1,0
705,1498,1,0
760,453,0,0
568,435,0,0
134,558,1,1
389,1690,0,0
286,185,1,1
898,1580,1,0
98,115,1,0
98,143,1,0
134,263,0,0
389,426,1,0
314,1690,1,0
389,836,0,0
910,36,1,0
438,5,1,0
122,1026,1,0
457,174,1,0
134,1710,1,0
98,1457,1,0
892,36,1,0
98,67,1,0
122,529,1,0
310,590,1,0
389,123,1,0
813,143,0,0
151,1026,1,0
512,106,0,0
122,115,1,0
122,1506,1,0
645,102,1,0
511,106,0,0
780,1048,1,0
628,1392,0,0
737,390,1,1
587,1048,1,0
122,1690,1,0
588,1048,1,0
134,850,0,0
98,303,1,0
389,1320,1,0
811,558,1,1
568,318,0,0
645,257,1,0
917,1159,1,0
251,829,1,0
523,318,0,0
705,479,1,0
429,318,0,0
151,876,1,1
428,380,1,0
603,718,1,0
568,257,1,0
310,81,1,0
829,216,1,1
428,598,1,0
397,200,1,0
568,18,0,0
900,1119,1,0
122,126,1,0
389,143,1,0
245,1462,0,0
401,351,1,1
905,1413,1,1
423,275,1,0
193,718,1,0
211,13,1,0
151,64,1,0
640,1365,1,0
105,668,1,0
122,383,1,0
533,1462,1,0
573,13,1,0
25,668,1,0
590,9,1,0
930,115,1,0
211,37,1,0
394,1138,0,0
302,196,1,0
211,15,1,0
151,1690,1,0
151,733,1,1
366,699,1,0
511,591,1,0
310,185,1,1
151,829,1,0
134,1418,0,0
512,545,1,0
511,545,1,0
512,1119,1,0
151,529,1,0
626,102,1,0
98,1184,1,0
512,5,1,0
511,1119,1,0
895,77,1,0
151,351,1,1
151,16,1,0
810,140,1,0
438,1418,1,0
151,126,1,0
808,140,1,0
811,9,0,0
98,331,1,0
134,1619,1,0
310,1542,0,0
62,140,1,0
764,1250,1,1
787,1063,1,0
543,108,1,0
651,624,1,0
585,174,1,0
584,1250,1,1
930,260,1,0
219,1063,1,0
151,218,1,0
543,485,1,0
809,140,1,0
428,639,0,0
151,1250,1,1
595,1063,1,0
122,558,1,1
423,718,1,0
157,28,1,0
896,140,1,0
438,353,0,0
710,455,1,0
709,455,1,0
857,455,1,0
62,1502,1,0
36,1502,1,0
285,196,0,0
852,455,1,0
543,449,1,0
705,1327,0,0
827,114,1,0
909,1196,0,0
151,25,1,0
457,924,1,0
487,123,1,0
761,47,1,1
484,123,1,0
511,1365,1,0
457,36,0,0
389,976,0,0
217,307,1,0
134,185,1,1
217,49,0,0
217,1048,1,0
309,114,1,0
827,1136,1,0
912,1535,1,0
238,70,0,0
151,1101,1,0
733,9,1,0
930,196,1,0
905,77,1,0
134,230,0,0
134,94,0,0
487,408,1,0
484,408,1,0
310,65,1,1
957,654,1,0
808,49,1,0
808,1206,1,1
438,408,1,0
827,829,1,0
62,1206,1,1
783,668,1,0
830,865,1,0
705,400,0,0
438,202,1,1
810,49,1,0
62,15,1,0
810,15,1,0
62,49,1,0
808,15,1,0
151,36,1,0
827,65,1,1
568,73,0,0
810,1206,1,1
827,962,1,0
543,8,1,0
420,64,1,0
406,180,1,0
430,579,1,0
251,1493,1,0
217,408,0,0
62,1418,1,0
827,1399,1,0
810,1418,1,0
122,260,1,0
588,263,1,1
420,962,1,0
869,28,1,0
543,733,1,1
810,334,1,0
420,1690,1,0
134,25,1,0
511,28,1,0
870,28,1,0
808,334,1,0
62,334,1,0
827,352,1,1
420,12,1,0
420,19,1,0
62,352,1,1
810,352,1,1
536,1502,0,0
420,836,1,0
151,162,1,0
98,334,1,0
812,28,1,0
543,1690,1,0
389,850,0,0
420,1327,1,0
812,383,1,0
810,485,1,0
808,832,0,0
900,809,1,1
827,16,1,0
808,485,1,0
810,832,0,0
62,809,1,1
737,720,1,0
138,383,1,0
62,485,1,0
808,809,1,1
623,879,1,0
62,832,0,0
831,106,1,0
62,1242,1,0
122,1365,1,0
568,639,0,0
189,1690,1,0
809,106,1,0
531,914,0,0
808,1242,1,0
827,106,1,0
737,760,1,1
457,453,1,0
531,914,0,0
582,114,1,0
217,106,1,0
328,1690,1,0
420,1075,1,0
810,1242,1,0
850,914,0,0
827,1365,1,0
134,522,1,0
666,769,1,0
193,37,1,0
420,57,0,0
733,1365,1,0
151,185,1,1
425,962,1,0
193,962,1,0
737,1138,1,0
887,114,1,0
438,123,1,0
425,37,1,0
912,260,1,0
389,334,1,0
705,591,1,0
831,1657,1,0
62,456,1,0
310,406,1,0
810,1657,1,0
217,861,1,0
831,1206,1,1
428,445,1,0
808,456,1,0
810,456,1,0
420,354,1,0
484,257,1,0
497,455,1,0
217,5,1,0
487,257,1,0
531,811,0,0
394,668,1,0
531,811,0,0
827,335,0,0
193,753,1,1
217,485,0,0
309,1085,0,0
122,1085,0,0
831,701,0,0
425,753,1,1
425,52,1,0
134,218,0,0
420,218,1,0
425,356,1,0
509,850,1,0
62,38,1,0
151,1242,0,0
831,1368,1,0
810,38,1,0
808,38,1,0
827,406,0,0
217,55,0,0
425,12,1,0
366,38,1,0
193,12,1,0
810,39,1,0
808,39,1,0
808,435,1,0
867,38,1,0
151,150,1,0
217,64,0,0
912,207,1,0
810,435,1,0
420,1531,1,0
420,55,1,0
688,456,1,0
809,809,1,1
420,697,1,0
705,1063,1,0
217,352,1,1
217,1063,1,0
56,966,0,0
219,91,1,1
391,162,0,0
151,1619,1,0
831,1598,1,0
827,115,1,0
197,110,1,1
884,1429,1,1
53,809,1,1
771,1206,1,1
425,263,1,1
831,1063,1,0
390,162,0,0
771,733,1,1
193,263,1,1
420,1729,1,0
390,37,0,0
425,110,1,1
391,1690,1,0
809,1769,1,0
390,1690,1,0
193,110,1,1
517,318,0,0
390,1136,0,0
425,357,1,0
391,1136,0,0
193,357,1,0
128,38,0,0
391,37,0,0
193,2,1,0
217,1153,0,0
771,12,1,0
438,1320,1,0
420,1399,1,0
827,162,1,0
394,174,1,0
245,453,0,0
393,1063,1,0
202,36,0,0
831,162,0,0
390,356,0,0
366,846,1,0
808,861,1,0
309,1143,0,0
500,1157,0,0
827,64,0,0
831,62,1,0
391,356,0,0
827,1320,1,0
905,28,1,0
193,13,1,0
808,91,1,1
484,1693,1,0
62,91,1,1
815,591,1,0
487,1693,1,0
217,416,1,1
810,91,1,1
649,143,1,0
425,13,1,0
831,364,1,0
391,358,0,0
827,1206,1,1
366,14,1,1
738,1157,1,0
533,1157,1,0
390,358,0,0
273,13,1,0
705,12,0,0
389,303,0,0
831,601,0,0
512,152,1,0
389,768,1,0
935,81,1,0
831,12,0,0
771,380,0,0
812,335,1,0
122,456,1,0
420,170,1,0
394,335,1,0
122,91,1,1
390,143,1,0
391,143,1,0
831,353,0,0
511,152,1,0
517,1690,1,0
151,768,1,0
543,353,1,0
497,435,0,0
771,52,0,0
193,435,1,0
425,25,1,0
193,596,1,0
425,435,1,0
390,196,0,0
193,25,1,0
217,162,0,0
425,596,1,0
827,628,1,0
705,106,0,0
865,106,0,0
808,663,1,0
771,218,1,0
771,106,0,0
389,422,0,0
389,1729,0,0
810,663,1,0
217,426,0,0
366,49,1,0
929,596,1,0
214,832,0,0
397,196,1,0
390,146,0,0
831,180,1,0
568,628,0,0
390,52,0,0
637,1358,1,0
737,196,1,0
429,16,1,0
120,60,1,0
810,979,1,0
62,979,1,0
544,865,0,0
770,1531,0,0
930,216,1,1
390,12,0,0
809,426,1,0
545,865,0,0
512,865,1,0
394,865,0,0
808,979,1,0
391,12,0,0
122,512,1,1
118,60,1,0
541,114,1,0
835,1035,1,0
391,558,1,1
831,1204,1,0
594,1035,1,0
391,558,1,1
827,229,1,0
157,81,1,0
389,1399,1,0
157,114,1,0
217,146,0,0
217,114,1,0
420,1204,1,0
518,1418,1,0
588,229,1,0
481,81,1,0
438,446,1,1
438,545,1,0
587,229,1,0
217,1769,0,0
810,441,1,1
391,36,0,0
888,408,1,0
771,162,0,0
811,152,0,0
62,1506,1,0
428,260,1,0
390,36,0,0
808,1506,1,0
808,441,1,1
226,145,0,0
53,145,1,0
245,628,0,0
429,1690,0,0
831,218,1,0
737,879,1,0
771,876,1,1
429,1206,1,1
151,13,1,0
429,352,1,1
429,1253,0,0
566,263,1,1
429,260,0,0
429,57,1,0
119,1242,1,0
393,914,1,0
391,54,1,0
429,54,1,0
420,142,1,0
390,54,1,0
614,718,1,0
193,591,1,0
567,263,1,1
867,257,1,0
217,1172,1,0
429,150,0,0
760,110,1,1
458,1172,1,0
122,102,1,0
827,13,1,0
391,1498,0,0
429,1048,0,0
517,62,1,0
134,1172,0,0
390,1498,0,0
705,1172,0,0
401,1172,1,0
56,110,1,1
429,218,1,0
831,914,1,0
742,1608,0,0
543,455,1,0
429,307,0,0
429,49,1,0
512,335,1,0
429,335,0,0
511,335,1,0
134,335,1,0
771,1204,0,0
942,809,1,1
942,809,1,1
311,591,1,0
420,144,0,0
217,102,1,0
391,54,1,0
484,146,1,0
771,307,0,0
390,54,1,0
420,663,1,1
428,67,1,0
500,1196,1,0
827,218,1,0
429,126,0,0
151,102,0,0
25,1242,1,0
390,25,1,0
429,358,1,0
523,37,0,0
609,13,1,0
105,1242,1,0
429,1797,1,1
264,13,1,0
420,94,1,0
523,829,0,0
326,185,1,0
217,441,1,1
929,565,1,0
764,565,1,0
393,565,1,0
429,1399,1,0
523,924,1,0
420,529,1,0
771,529,0,0
523,12,0,0
151,1535,1,0
151,207,1,0
193,350,1,0
425,350,1,0
420,598,0,1
811,143,1,0
134,441,1,1
428,408,1,0
609,397,1,0
812,38,0,0
429,111,1,1
705,565,1,0
868,150,1,0
710,578,1,1
774,22,1,0
438,112,1,1
709,578,1,1
425,358,1,0
523,358,0,0
193,358,1,0
438,2,1,0
910,1196,0,0
892,1196,0,0
568,924,0,0
609,185,0,0
827,1493,0,0
511,321,0,1
429,5,1,0
134,924,0,0
523,18,1,0
487,1598,0,0
414,1437,1,1
484,1598,0,0
588,1204,1,0
900,591,1,0
523,52,0,0
512,321,0,1
527,94,1,0
511,18,1,0
151,174,0,0
589,143,1,0
425,1399,1,0
737,94,1,0
469,1063,1,0
512,18,1,0
893,28,1,0
589,94,1,0
852,94,1,0
655,143,0,0
204,37,0,0
309,216,1,1
835,428,0,0
204,15,1,0
238,234,0,0
204,54,1,0
481,1138,0,0
429,422,0,0
204,260,0,0
204,352,1,1
629,233,1,0
204,150,0,0
812,1061,1,1
204,36,0,0
523,426,0,0
204,1608,0,0
820,12,1,0
204,579,0,0
204,1101,0,0
389,15,1,0
827,216,1,1
742,143,1,0
204,79,0,0
428,146,1,0
98,146,0,0
204,1327,0,0
204,257,0,0
827,1327,0,0
389,146,0,0
523,13,0,0
238,216,0,0
214,180,0,0
458,216,0,0
587,8,1,0
588,8,1,0
931,196,1,0
429,435,0,0
122,345,1,1
438,1153,1,0
533,110,1,1
429,865,0,0
429,657,0,0
882,216,1,1
484,64,1,0
134,351,1,0
831,865,0,0
394,1502,1,0
193,456,1,0
568,1757,1,0
425,456,1,0
428,1218,1,1
487,15,1,0
484,150,1,0
309,1437,1,1
487,150,1,0
533,110,1,1
487,14,1,1
497,9,0,0
484,15,1,0
813,233,1,0
420,426,0,0
484,455,1,0
487,455,1,0
484,14,1,1
217,1757,0,0
562,13,1,0
420,146,1,0
384,1327,1,0
531,18,1,0
484,216,1,1
661,1690,1,0
850,18,1,0
484,91,1,1
487,91,1,1
903,54,1,0
487,271,1,0
912,760,1,1
311,13,1,0
484,271,1,0
134,36,1,0
559,185,1,1
487,1153,0,0
523,121,0,0
430,318,1,0
484,307,1,0
484,162,1,0
518,15,1,0
487,162,1,0
487,16,1,0
487,307,1,0
484,16,1,0
429,350,0,0
429,146,0,0
423,836,0,0
226,25,1,0
574,809,1,1
402,18,1,0
487,126,1,0
157,146,1,0
401,557,1,0
484,126,1,0
733,1418,1,0
801,1542,1,0
513,110,1,1
512,663,1,1
204,50,0,0
630,1203,0,0
391,73,0,0
438,1358,1,0
518,1233,1,0
487,52,1,0
511,663,1,1
389,114,1,0
420,207,1,0
888,87,1,1
484,52,1,0
390,73,0,0
585,146,1,0
912,16,1,0
705,114,0,0
428,557,1,0
309,760,1,1
484,352,1,1
122,1218,1,1
634,13,1,0
487,1113,1,0
303,601,1,0
635,13,1,0
650,229,1,0
326,591,1,0
151,591,0,0
518,202,1,1
204,985,0,0
755,143,1,0
487,591,1,0
511,55,1,0
484,591,1,0
217,751,1,0
484,836,1,0
217,804,0,0
404,397,0,0
336,110,1,1
164,397,0,0
533,28,1,0
831,1418,1,0
457,512,1,1
487,25,1,0
309,150,1,0
429,25,0,0
484,25,1,0
586,663,0,0
705,285,0,0
204,1195,0,0
827,351,1,0
204,375,0,0
936,668,1,0
487,1399,1,0
523,601,0,0
428,357,1,0
640,1320,1,0
831,170,1,1
245,185,1,0
831,146,1,0
469,145,0,0
812,73,1,0
884,16,1,0
888,25,0,0
811,110,1,1
811,73,1,0
204,769,0,0
423,334,0,0
204,529,0,0
488,1075,0,0
484,275,1,0
458,352,1,1
487,275,1,0
457,832,0,0
567,720,1,0
789,87,0,0
541,751,1,0
831,807,1,0
829,918,1,1
511,230,0,0
900,216,1,1
649,114,1,0
831,1039,1,0
884,601,0,0
771,807,1,0
872,185,1,1
512,230,0,0
428,237,1,0
468,38,1,0
164,353,0,0
771,1327,1,0
789,720,0,0
469,38,1,0
404,353,0,0
164,16,1,0
484,111,1,1
831,307,0,0
404,16,1,0
487,111,1,1
637,60,1,0
831,67,1,0
429,18,0,0
517,216,1,1
626,234,1,0
518,146,1,0
487,1493,1,0
571,1608,0,0
487,28,1,0
211,979,1,0
484,1493,1,0
523,1404,0,0
423,114,1,0
164,121,1,0
737,979,1,0
204,65,1,1
784,453,1,0
705,73,0,0
438,1204,1,0
390,390,0,0
204,357,0,0
827,145,1,0
391,390,0,0
404,1404,1,0
771,784,0,0
164,1404,1,0
98,1206,1,1
394,196,1,0
429,170,1,1
164,162,0,0
204,453,1,0
404,162,0,0
277,1542,1,1
53,1158,0,0
384,216,1,1
164,628,1,0
484,79,1,0
391,453,0,0
905,216,1,1
390,453,0,0
487,79,1,0
404,628,1,0
404,1686,0,1
164,123,0,0
629,832,1,0
164,1686,0,1
484,2,1,0
816,216,1,1
831,979,1,0
394,1686,1,0
487,2,1,0
831,152,1,0
865,12,1,0
90,216,1,1
831,1399,1,0
56,216,1,1
608,428,1,0
217,142,1,0
389,216,1,1
403,216,1,1
391,18,0,0
827,25,1,0
518,578,1,1
390,18,0,0
334,52,1,0
25,47,1,1
828,145,0,0
852,1048,0,0
105,47,1,1
151,375,1,0
217,331,0,0
543,47,1,1
827,47,1,1
25,47,1,1
429,1166,0,0
204,976,1,0
394,8,1,0
831,1775,0,0
310,114,1,0
487,1657,0,0
428,668,1,0
390,110,1,1
307,146,1,0
484,1204,0,0
391,110,1,1
852,1199,1,0
484,1657,0,0
307,79,1,0
487,564,0,1
484,564,0,1
487,1204,0,0
883,12,1,0
217,836,0,0
429,285,0,0
487,1166,1,0
402,115,1,0
